"time","ankle_moment","knee_moment","hip_moment","ankle_fx","ankle_fy","knee_fx","knee_fy","hip_fx","hip_fy"
13.62,1.4678555786,-13.5377550519,-42.5693634191,-13.1504034375,-13.3927802537,-64.5442530413,5.2473616676,-176.4630072833,260.953062809
13.6266666667,-6.9920748472,-20.1152694099,-63.5036572294,91.6369115625,-513.3248518756,46.9812509438,-477.9029113566,0.9321482498,-238.4354783357
13.6333333333,0.318025172,-27.3443444739,-3.9263646962,-41.0268346875,10.751845265,-59.237357895,55.9904129554,23.4228290669,177.0025478968
13.64,-9.3305969623,-15.3254761148,-25.5001368318,81.176545,-553.2328990756,84.6770139662,-500.8399029803,165.9452885043,-349.9359752939
13.6466666667,-4.8684994336,19.8822512126,7.3054127007,116.4707884375,-582.2590596819,152.5342475275,-545.3197517646,182.7231236216,-491.9633192622
13.6533333333,-10.6149762621,22.0878125071,-14.1530708098,123.85739875,-586.5179841412,145.856792875,-559.5632839281,107.6644203429,-516.4558718866
13.66,-9.0463289255,10.5709912865,-73.7933858984,109.972356875,-637.0360357756,85.02519941,-641.8290499062,15.7160091681,-630.6272059482
13.6666666667,-3.2244563547,9.8823779936,-116.7851602384,110.404958125,-672.8325721631,38.1824242036,-676.8459448679,-242.1956085104,-583.9033336511
13.6733333333,-10.3232100617,10.2939898383,-96.2733698499,111.9778875,-691.3757628194,43.5784285013,-666.6729532382,21.6345030413,-648.578065424
13.68,-5.4767993691,27.4000137162,-74.2828233146,116.7418496875,-712.0250947194,71.2310889437,-677.1447901668,-75.5375542542,-543.5512345751
13.6866666667,-11.4719578914,21.7936465354,-67.8932506059,111.20077,-719.630828985,68.8632080837,-666.5703106375,-22.4348843804,-554.3582342611
13.6933333333,-7.5294884183,28.8615013598,-62.5108001619,114.4461315625,-738.2663265631,69.2875165975,-701.892208734,-33.3825950584,-538.7543650638
13.7,-10.5549030509,27.8654207847,-54.2759493591,110.270385,-751.7667077194,77.1165984262,-710.874963778,3.1463953221,-603.6242976898
13.7066666667,-12.6036868952,25.0687307979,-46.1452091853,99.2069484375,-749.2138607225,80.4942482476,-719.9184249745,48.7193494937,-604.3106030671
13.7133333333,-21.8303496215,20.0740015418,-33.4959547013,94.1638215625,-762.6380583694,100.4068298387,-735.0436422055,118.9538261687,-678.1072961677
13.72,-24.0479024504,16.6751598992,-36.5647404613,90.4373803125,-760.4095358162,90.0766835325,-725.2551716736,73.0186547444,-600.7275109824
13.7266666667,-23.0311403483,17.8123940204,-15.6441191305,81.3051925,-752.7155312038,98.783439055,-717.3363767855,130.1440781591,-614.0027132279
13.7333333333,-23.9104931788,15.438644617,-27.0977185467,73.829615,-732.7431960038,80.3610252275,-686.932216516,78.2139766414,-564.6027358876
13.74,-25.2647068472,12.3225145785,-39.4649051632,65.21759625,-729.0025125287,67.3172557387,-706.1824934973,49.9420224189,-629.3690225733
13.7466666667,-31.7153053637,3.8324140314,-57.1729069446,62.91875125,-697.9175255194,46.2015438063,-657.8764662769,-18.7377989278,-560.2536678943
13.7533333333,-27.0477341925,11.6940174086,-49.1339915199,63.1898309375,-685.8739003725,46.3606831137,-658.1031936574,-10.1111923744,-558.4038891892
13.76,-30.1104436591,5.2436385368,-53.5003666502,54.1253615625,-662.9028950725,34.3709939475,-626.4668446734,-10.3382746783,-555.9515407482
13.7666666667,-25.659816417,12.7037898045,-43.2104334282,57.1558403125,-638.823569935,38.796063265,-603.5927054257,-46.9604186811,-472.5322884139
13.7733333333,-33.4571468612,3.1515506584,-40.6285255974,48.4057934375,-623.4946974225,39.4062533038,-593.5745954859,13.7813349539,-532.2447299601
13.78,-37.0700199615,-6.0803200695,-45.7796189637,38.1937746875,-594.4162391131,28.400546165,-557.4189320865,-1.9824401651,-463.5377268627
13.7866666667,-34.243889894,6.4107652514,-18.4210527785,45.7370890625,-579.332381585,56.1879673175,-543.9510971901,29.0504094455,-420.496724072
13.7933333333,-39.7428079878,-15.0668847099,-48.4594583746,26.351925,-567.7678339787,12.2948563088,-533.302719405,13.7104407129,-458.1777708145
13.8,-33.0325799281,3.3473656905,-18.6853608198,37.7257934375,-550.0958524225,49.9793782288,-518.7705022614,-47.4639602433,-433.4445873294
13.8066666667,-37.3561779425,-5.3074761749,-8.31229289,33.5346384375,-540.5666570006,35.5620030975,-505.691607427,183.1070872395,-387.0059546799
13.8133333333,-38.1193016109,-9.1528545717,-34.5794254573,25.350385,-523.7345981381,24.2364227462,-486.3819037259,-46.5830398197,-382.2187739891
13.82,-36.1178370442,-4.8617703894,-15.723695286,24.9638215625,-523.0808234506,32.841625805,-489.4100813458,49.485394943,-396.568076044
13.8266666667,-34.7268613973,-4.1163926955,-16.2222008767,28.2185821875,-506.9187206319,27.1605901237,-468.2078240493,27.9417654637,-363.0102287865
13.8333333333,-39.3094078537,-3.6094277717,-11.7245974883,31.84923,-509.07908611,38.1163365525,-481.2937960509,33.4553236906,-398.0763443775
13.84,-35.3974851154,-12.0915748157,-35.5265059119,18.6484884375,-498.03090291,-3.2863844962,-462.706148407,-9.1191603682,-363.553429957
13.8466666667,-49.0192239615,-5.0499417412,1.6527184861,32.0898025,-499.7844109412,63.9624936137,-456.7881956295,65.6218994116,-360.1537024119
13.8533333333,-45.5135667693,-26.0604144331,-48.7690403699,8.630244375,-503.5832576319,-17.4402037088,-480.6390936096,-9.6308175067,-393.4490102526
13.86,-56.1553599971,-21.7108540641,-27.3913191764,18.064469375,-499.958154735,28.8838180475,-459.5053103669,18.7072338455,-367.0292738759
13.8666666667,-52.2607465628,-19.6370146876,-18.9343850638,14.5054084375,-506.1204840975,24.0421069225,-475.6241846021,50.4718725925,-385.5690815057
13.8733333333,-55.0651961515,-24.8139280327,-30.285071858,12.4355775,-509.0994715725,11.145153675,-476.1248898003,18.3201308132,-376.0934674527
13.88,-52.5836576887,-14.6638075318,-11.399022576,22.7622346875,-517.485338935,29.5501749524,-479.0972970651,35.3829508242,-383.9929606347
13.8866666667,-55.3608627536,-17.1772924688,-8.1450304206,19.07,-524.3299119006,29.6965624626,-493.257531451,60.2263150686,-399.6956612374
13.8933333333,-61.1929458727,-28.8313586936,-33.0998784797,10.32836625,-529.7828359006,4.9186919137,-493.2822176684,6.6514808497,-394.578556679
13.9,-66.5019386395,-25.6144941389,-19.4887648739,16.22163375,-547.9928958381,28.29875697,-516.1605956811,-9.9409595218,-443.8564002273
13.9066666667,-64.7753756248,-28.2421248557,-11.6576256746,8.5009390625,-545.5218482725,9.799136525,-511.9769846797,193.1196840409,-385.9194039211
13.9133333333,-78.0824632436,-36.4281082915,-32.5828304369,11.779661875,-560.3999203538,25.6517179937,-527.7557259489,-104.2719442363,-464.3178706041
13.92,-68.7724141024,-28.8413882446,-24.6222702498,8.2961784375,-559.8666511631,7.20631446,-508.3813827186,38.0035604401,-354.6185900077
13.9266666667,-85.7915808558,-45.6019537958,-45.961306155,0.34278875,-581.643488785,-4.0407654363,-576.3361379754,24.2425162676,-527.8601575896
13.9333333333,-86.0966963184,-46.0147863057,-32.9063745834,-2.160816875,-586.4326199631,4.586700475,-535.6823411706,41.974225687,-412.8155065963
13.94,-90.2885816416,-44.7535025747,-29.1725760712,-3.446394375,-599.5599824444,10.6503198674,-574.3370076835,39.5206666754,-483.5279520241
13.9466666667,-90.0670523092,-43.7458433437,-29.9792215243,-3.9005540625,-611.7379155912,5.0671141576,-571.4030361722,28.4952727636,-452.1973100246
13.9533333333,-91.0227010435,-45.2961616063,-36.7043808954,-7.2340375,-626.765865485,-8.5485596013,-594.0636331026,0.3592064727,-494.8036805832
13.96,-87.2225781591,-36.6196554862,-25.7458267208,-6.8466103125,-638.7495725475,-3.6088902937,-603.7641839632,6.4943107704,-492.18746353
13.9666666667,-96.7938953792,-39.9784337186,-12.0673483948,-1.31154,-642.9519057538,14.500038675,-610.483877522,54.962554089,-515.7263355986
13.9733333333,-92.1142636133,-41.7797099443,-59.4004500035,-12.02163375,-657.669701035,-38.6999802862,-611.637056274,-99.1747875922,-469.3177721345
13.98,-100.3178212235,-41.8702800334,0.6413242499,-14.64201875,-673.1200522225,11.7556994724,-647.2749377052,87.4586915123,-577.4929917204
13.9866666667,-101.4926805994,-43.4644271768,-36.8103837293,-18.334375625,-686.03659491,-22.5655665162,-648.0879578998,-27.593495068,-524.6089659226
13.9933333333,-107.8038446166,-54.1006305177,-49.3112545928,-28.25923,-694.0000222537,-39.294685795,-644.3354096745,-36.439845007,-550.3533618159
14,-114.4778628743,-53.525161793,-31.7365121828,-34.8337746875,-707.0598662538,-20.2480986462,-674.0119479854,4.8394657576,-570.5516393347
14.0066666667,-111.9840564222,-53.59706661,-52.9657950776,-37.74759625,-717.3114311506,-50.8663868951,-674.4300091439,-55.089468127,-555.2017946153
14.0133333333,-116.0974436869,-52.1792342831,-3.7697411283,-44.6851925,-720.3825185256,-11.2671022512,-697.5267796299,71.9280714587,-620.3946838551
14.02,-113.5732705296,-57.0179265708,-50.4305381794,-51.1466571875,-725.0947316975,-63.3442717887,-676.1161193067,-55.3644473307,-559.1772219639
14.0266666667,-116.7054965433,-40.9275558168,12.6863422847,-47.248225625,-729.6503881944,7.5201600175,-693.2607464111,72.2653925155,-591.4113159996
14.0333333333,-125.6431626534,-77.2626497988,-84.7464048233,-81.4383846875,-745.816088185,-114.064341275,-718.9673581983,-123.8503378071,-597.6167139429
14.04,-114.5391905368,-47.7178107384,-19.0133858937,-66.2589203125,-737.5904135537,-49.677751525,-692.2274909842,21.435243593,-617.7123325984
14.0466666667,-124.0225332391,-53.4181790522,-15.2975939635,-72.701155,-744.7735585631,-41.8631350375,-706.0066762433,8.6055263227,-599.3449690175
14.0533333333,-119.1284874377,-46.0626722827,-9.8883232157,-72.1761315625,-747.2678931506,-49.264112395,-710.9866391951,0.1061690928,-602.3577904313
14.06,-125.4602910352,-58.3599252205,-30.0256282312,-89.009615,-739.1133928819,-75.9149226312,-716.9997254219,-28.350813217,-647.9014262194
14.0666666667,-123.2888603663,-54.1976453492,-25.2101103751,-94.743605625,-739.44087586,-75.76660176,-700.6262867268,-22.6869210062,-609.9216244993
14.0733333333,-116.3348767163,-44.8508740491,-19.4289607466,-92.1789671875,-720.9143822006,-75.12516124,-680.829642889,-34.345441294,-565.8825059434
14.08,-117.462750273,-43.8173983973,-16.6908420959,-92.3413709375,-713.1174528225,-76.3214587775,-675.7260068274,-37.8355536936,-587.2453271208
14.0866666667,-117.1959630252,-32.1451656004,10.6076820848,-87.007070625,-706.2525134537,-44.7006032587,-669.6252626667,14.7728792934,-564.7548141675
14.0933333333,-112.6629783466,-42.1912133236,-17.4761019143,-108.2936525,-692.7174811006,-100.4725958112,-669.3380166992,-38.5585321213,-603.6726280364
14.1,-114.5814613268,-42.5282311215,-21.9043189899,-112.593605625,-677.6015567194,-96.4695267225,-637.7319295047,-40.8522097126,-560.1377566803
14.1066666667,-107.6851024395,-28.2217340026,-1.9033579364,-108.9337278125,-670.5702360381,-84.7794813725,-639.1036000155,-27.0387877566,-531.3610301828
14.1133333333,-106.6352809503,-27.9553529695,-20.1427373972,-112.4441596875,-659.1153174194,-102.13787109,-615.3644995682,-75.9282548337,-514.5590034747
14.12,-108.8457165478,-31.6199014316,5.0339269292,-124.5085821875,-640.9944565881,-86.2179759538,-606.0074821818,18.599184288,-524.6627208461
14.1266666667,-108.6616420601,-33.7807546627,-2.4524516177,-134.8661784375,-616.2448398975,-90.5167991362,-582.9648785497,-8.5170604164,-494.125805066
14.1333333333,-98.7494382505,-28.2636363974,-33.1035369163,-133.2578875,-585.328593835,-120.6195076525,-539.8507069405,-95.3615049922,-425.2522582603
14.14,-91.9049380047,-20.1544838506,-1.5314612411,-127.182695,-542.0873417038,-89.4284697537,-507.997056383,-20.4128120638,-448.8696318764
14.1466666667,-77.2849218419,-12.8727533194,-14.2846893485,-122.1536809375,-490.9688051631,-94.6171248213,-435.1936470906,-68.0405928754,-285.6290800326
14.1533333333,-79.1018062707,-24.8609574877,5.0792846626,-133.1649296875,-434.16020146,-67.0493653862,-377.1064354915,51.7034894819,-266.4957685621
14.16,-56.0395558457,-7.9428039467,7.438138191,-120.6580565625,-376.4824518256,-69.2401086825,-326.7136725039,3.3642211754,-205.3994830977
14.1666666667,-46.1988676599,1.3956596294,20.0813464962,-100.155005,-321.7157260881,-45.6112774812,-281.033318431,30.7995067608,-165.0029516806
14.1733333333,-37.8591645963,2.9938352381,24.5393032128,-85.08693,-253.9017016506,-22.1041416112,-215.0481976881,47.2050486308,-126.0789283143
14.18,-21.2051820398,12.5739401836,35.706002977,-69.0723384375,-192.5638742475,-6.6103837613,-169.6380871043,50.8628164805,-88.9528271314
14.1866666667,-20.8598303737,7.9006092347,39.0495400036,-45.17894875,-145.4186834381,14.3414614963,-119.8154223307,79.8441973544,-18.7431430225
14.1933333333,2.5717140878,41.5136585479,79.9755050471,18.882685,-114.7316318725,48.4310585012,-78.3890128225,244.2220050812,-117.5462289571
14.2,2.0860731529,-14.8287643282,-7.1227059282,-1.69682625,43.7702660619,26.3201406638,88.7599685214,-50.0125260442,251.3344190676
14.2066666667,6.4852240724,-17.0223737939,-25.2522406843,8.847736875,40.7541574025,-9.3044840513,110.4288902705,17.1489535987,237.0212210573
14.2133333333,3.2630783909,-6.5754730892,17.8544828016,6.908506875,30.1738397244,36.255543165,55.6534222591,36.721881171,91.1249637121
14.22,0.2745538713,9.9845851574,47.9195100603,32.1790978125,15.8774725588,98.2643449275,65.570692124,116.6409030016,198.9871813053
14.2266666667,-2.6948422076,5.5741884172,27.7938461918,16.483455,-1.5798395069,60.7620942,32.5284029165,60.5182728059,153.4323569092
14.2333333333,6.4545109067,12.4249938508,51.2624028728,28.967248125,14.4739548463,69.9832916662,39.0427002751,119.1831348983,159.3759228302
14.24,22.8752560499,11.4447200609,-9.3795168937,15.1308353125,29.1889137369,-3.4691471337,86.505039971,-84.0769734296,278.8441647296
14.2466666667,26.5715595768,17.7008611644,36.2636425391,24.98354875,39.5181952213,36.1791414774,78.4446936399,48.2352808911,245.7904684749
14.2533333333,20.4764174453,16.5069349001,31.7853829834,26.7378490625,33.2390101025,44.7299330563,68.785919618,16.7875278646,255.002996909
14.26,20.9089372547,15.5749603481,18.8116939181,16.581145,21.3269026744,23.9948630837,81.8298316016,-23.1786586604,333.0487456538
14.2666666667,2.8174405626,6.5841520695,20.3085410382,23.9373703125,1.3774862431,42.6749461425,49.4913358775,0.1387652805,254.6022040055
14.2733333333,21.8269480109,23.4957465276,39.6960288283,21.2377084375,14.0173468463,39.2297924312,47.0419442021,11.2873872393,219.1566761279
14.28,25.5607582885,21.9009164164,25.2182846625,15.654995,22.5803498431,19.830993065,53.8010746171,-28.050320881,247.8275381101
14.2866666667,16.3306775693,13.3863241492,21.2980780854,10.6994175,19.5015770775,17.7120158888,34.04536185,-4.2271751753,169.9845739398
14.2933333333,21.3625380002,16.9439965336,16.1427616255,6.586535,22.6518526494,4.3749351312,28.1773628217,-35.5502263369,166.0709335803
14.3,18.4250425561,12.0192426621,11.5014607008,6.695333125,24.2257684244,1.1659447713,38.6965587408,-18.0651717805,140.2389635718
14.3066666667,19.8251211025,11.7675210217,14.7561141473,9.139755625,23.7571169212,1.8550799237,50.3026983664,-32.3106888104,192.6901578081
14.3133333333,18.2652768056,17.0990186488,24.389454851,9.574948125,19.0532975119,16.9482432938,17.8512685826,13.4092822837,98.8516026093
14.32,17.8711028747,17.1029388369,25.7469049923,13.9748728125,21.7798820025,26.6459019375,35.5863372581,-3.7134124125,118.4598350621
14.3266666667,2.3534254342,4.1661476781,5.775786519,8.120525625,-3.1609179663,1.27661517,12.4472332527,-19.7843454359,141.7362760011
14.3333333333,20.1029785231,15.6019913577,17.491540256,4.8082909375,18.5670463775,4.3597520538,27.0468497454,-19.3856110842,79.0023744714
14.34,15.8792456128,11.4207411339,22.634204663,9.5267509375,25.6651175338,14.96052355,29.4062669544,24.916958338,141.4895677595
14.3466666667,17.3793622364,11.9957285079,19.4048753722,4.067258125,20.9873637525,6.1031737862,35.6627562079,21.9160564262,88.5485897479
